RouteId,RouteVarId,StopId,Code,Name,Lat,Lng,Zone,Ward,StopType,Street,Status
48,95,90,Q3 073,Nhà sách Minh Khai,10.766395,106.68238,Quận 3,,Trụ dừng,Nguyễn Thị Minh Khai,Đang khai thác
48,95,1409,Q3 037,Nhà khách Chính phủ,10.765963,106.680363,Quận 3,,Nhà chờ,Lý Thái Tổ,Đang khai thác
48,95,1413,Q3 038,Nguyễn Đình Chiểu,10.76668,106.678099,Quận 3,,Trụ dừng,Lý Thái Tổ,Đang khai thác
48,95,1416,Q3 039,Hồ Thị Kỷ,10.767423,106.675664,Quận 3,,Biển treo,Lý Thái Tổ,Đang khai thác
48,95,1411,Q10 029,Chợ Phường 10,10.767865,106.673051,Quận 10,,Trụ dừng,Lý Thái Tổ,Đang khai thác
48,95,1412,Q10 030,Bện viện Nhi Đồng 1,10.768029,106.669739,Quận 10,,Nhà chờ,Lý Thái Tổ,Đang khai thác
48,95,98,Q10 008,Ngã ba Nguyễn Kim,10.764972,106.661743,Quận 10,,Trụ dừng,Đường 3/2,Đang khai thác
48,95,100,Q11 001,Nhà sách Phương Nam,10.763115,106.658409,Quận 11,,Nhà chờ,Đường 3/2,Đang khai thác
48,95,2410,Q11 029,Parkson,10.763655,106.656218,Quận 11,,Nhà chờ,Lê Đại Hành,Đang khai thác
48,95,2413,Q11 030,Tôn Thất Hiệp,10.765562,106.65485,Quận 11,,Nhà chờ,Lê Đại Hành,Đang khai thác
48,95,2412,Q11 031,Trường Đua Phú Thọ,10.767344,106.653616,Quận 11,,Nhà chờ,Lê Đại Hành,Đang khai thác
48,95,2415,Q11 032,Siêu thị Coopmart,10.768466,106.652902,Quận 11,,Nhà chờ,Lê Đại Hành,Đang khai thác
48,95,2414,QTB 040,Vòng xoay Lê Đại Hành,10.769647,106.651599,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2417,QTB 041,Chợ Tân Phước,10.771992,106.65,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2416,QTB 042,Ngã tư Lạc Long Quân,10.7744,106.648423,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2419,QTB 043,Ủy ban nhân dân Phường 10,10.776113,106.647162,Quận Tân Bình,,Nhà chờ,Âu Cơ,Đang khai thác
48,95,2418,QTB 044,Chợ Trần Văn Quang,10.778368,106.645526,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2421,QTB 045,Công ty Bông Bạch Tuyết,10.780987,106.643708,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2199,QTB 046,Bệnh Viện Tân Phú,10.78299,106.642785,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2195,QTB 047,Ngã tư Thoại Ngọc Hầu,10.785335,106.641991,Quận Tân Bình,,Nhà chờ,Âu Cơ,Đang khai thác
48,95,2196,QTB 048,Bàu Cát 8,10.78729,106.641182,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2420,QTB 049,Chợ Bàu Cát,10.790294,106.640221,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2423,QTB 050,Công ty Giấy Mai Lan,10.793972,106.638982,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2422,QTB 051,Ngã ba Ba Vân,10.796,106.638349,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2425,QTB 052,Chợ Võ Thành Trang,10.798709,106.637576,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,2424,QTB 053,Ngã ba Bà Quẹo,10.800674,106.637045,Quận Tân Bình,,Trụ dừng,Âu Cơ,Đang khai thác
48,95,1302,QTB 073,Ngã tư Tân Kỳ Tân Quý,10.804732,106.635629,Quận Tân Bình,,Biển treo,Trường Chinh,Đang khai thác
48,95,2202,QTB 074,Siêu thị Big C,10.806202,106.635184,Quận Tân Bình,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,268,QTB 075,Mũi tàu Cộng Hòa,10.808314,106.634638,Quận Tân Bình,,Trụ dừng,Trường Chinh,Đang khai thác
48,95,267,QTB 076,Ngã ba Chế Lan Viên,10.812204,106.633349,Quận Tân Bình,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,270,QTB 078,UBND Phường 15,10.818332,106.631461,Quận Tân Bình,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,271,QTB 079,Khu Công Nghiệp Tân Bình,10.822452,106.630254,Quận Tân Bình,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,272,Q12 128,Cầu Tham Lương - Siêu thị Thiên Hòa,10.826957,106.625828,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,273,Q12 129,Chùa Vĩnh Phước,10.828627,106.624594,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,275,Q12 132,Chùa Lạc Quang,10.834781,106.620614,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,277,Q12 131,Bitis,10.838222,106.618398,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,95,1116,Q12 123,Bến xe An Sương,10.846035,106.613361,Quận 12,,Trụ dừng,Quốc lộ 22,Đang khai thác
48,95,166,BX41,Bến xe An Sương,10.843737602233887,106.61337280273438,Quận 12,,Bến xe,Quốc lộ 22,Đang khai thác
48,96,166,BX41,Bến xe An Sương,10.843737602233887,106.61337280273438,Quận 12,,Bến xe,Quốc lộ 22,Đang khai thác
48,96,167,Q12 135,Bitis,10.838891,106.617347,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,96,172,Q12 136,Chùa Lạc Quang,10.834497,106.620212,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,96,168,Q12 137,Chùa Vĩnh Phước,10.83202,106.621794,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,96,169,Q12 139,Cầu Tham Lương - Siêu thị Thiên Hòa,10.82624,106.62586,Quận 12,,Nhà chờ,Trường Chinh,Đang khai thác
48,96,174,QTP 010,Trạm Dệt Thành Công,10.822315,106.629825,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
48,96,173,QTP 011,Trạm KCN Tân Bình,10.819386,106.630615,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
48,96,176,QTP 012,Ngã 3 Chế Lan Viên,10.814455,106.632377,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
48,96,177,QTP 014,Trạm Đài Liệt Sỹ,10.808689,106.634019,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
48,96,2292,QTP 015,Siêu thị BigC,10.806212,106.634773,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
48,96,2291,QTP 016,Trạm Tân Kỳ Tân Quý,10.8048,106.635269,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Trường Chinh,Đang khai thác
48,96,2392,QTP 001,Trạm Ngã ba Bà Quẹo,10.800759,106.636814,Quận Tân Phú,,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2395,QTP 002,Trạm chợ Võ Thành Trang,10.798211,106.637497,Quận Tân Phú,,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2394,QTP 003,Trạm Lũy Bán Bích,10.794283,106.638618,Quận Tân Phú,,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2396,QTP 004,Nguyễn Hồng Đào,10.789466,106.640253,Quận Tân Phú,,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2299,QTP 005,Trạm Ngã 4 Thoại Ngọc Hầu,10.786605,106.641235,Quận Tân Phú,Phường Hoà Thạnh,Ô sơn,Âu Cơ,Đang khai thác
48,96,2300,QTP 006,Bệnh viện Quân Tân Phú,10.783712,106.642334,Quận Tân Phú,,Nhà chờ,Âu Cơ,Đang khai thác
48,96,2397,QTP 007,Bông Bạch Tuyết,10.780623,106.6437,Quận Tân Phú,Phường Phú Trung,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2399,QTP 008,Trạm Chợ Trần Văn Quang,10.778094,106.645332,Quận Tân Phú,Phường Phú Trung,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2398,QTP 009,Trạm Nhà Thiếu Nhi Q.TB,10.775459,106.64724,Quận Tân Phú,,Ô sơn,Âu Cơ,Đang khai thác
48,96,2401,Q11 079,Trường Phạm Ngọc Thạch,10.77333,106.648863,Quận 11,,Nhà chờ,Âu Cơ,Đang khai thác
48,96,2400,Q11 080,Chợ Tân Phước,10.770953,106.650436,Quận 11,,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2404,Q11 081,Bình Thới,10.769483,106.651524,Quận 11,,Trụ dừng,Âu Cơ,Đang khai thác
48,96,2402,Q11 026,Trường Đua Phú Thọ,10.767281,106.653358,Quận 11,,Trụ dừng,Lê Đại Hành,Đang khai thác
48,96,2406,Q11 027,Tôn Thất Hiệp,10.765484,106.654617,Quận 11,,Trụ dừng,Lê Đại Hành,Đang khai thác
48,96,2403,Q11 028,Đường 3/2,10.763117,106.656319,Quận 11,,Trụ dừng,Lê Đại Hành,Đang khai thác
48,96,155,Q11 015,Phú Thọ,10.762574,106.657881,Quận 11,,Nhà chờ,Đường 3/2,Đang khai thác
48,96,156,Q10 009,Ngã ba Nguyễn Kim,10.76434,106.661078,Quận 10,,Trụ dừng,Đường 3/2,Đang khai thác
48,96,157,Q10 010,Nhà thờ tin lành Nguyễn Tri Phương,10.766232,106.664627,Quận 10,,Trụ dừng,Đường 3/2,Đang khai thác
48,96,1397,Q10 031,Bệnh viện Nhi Đồng 1,10.767765,106.67038,Quận 10,,Trụ dừng,Lý Thái Tổ,Đang khai thác
48,96,1398,Q10 032,Chợ Phường 10,10.767623,106.673357,Quận 10,,Trụ dừng,Lý Thái Tổ,Đang khai thác
48,96,1404,Q10 033,Ngã ba Hồ Thị Kỷ,10.767196,106.675572,Quận 10,,Trụ dừng,Lý Thái Tổ,Đang khai thác
48,96,1402,Q10 034,Nhà khách Chính Phủ,10.766522,106.677799,Quận 10,,Nhà chờ,Lý Thái Tổ,Đang khai thác
48,96,1406,Q10 035,Ngã sáu Cộng Hòa,10.76571,106.680449,Quận 10,,Nhà chờ,Lý Thái Tổ,Đang khai thác
48,96,2405,Q1 143,Nhà Sách Minh Khai,10.76602,106.6828,Quận 1,,Trụ dừng,Phạm Viết Chánh,Đang khai thác
48,96,2407,Q1 144,Bệnh viện Truyền máu huyết học,10.767597,106.685084,Quận 1,Phường Nguyễn Cư Trinh,Trụ dừng,Phạm Viết Chánh,Đang khai thác
48,96,164,Q1 007,Chợ Thái Bình,10.766863,106.687653,Quận 1,,Trụ dừng,Cống Quỳnh,Đang khai thác
48,96,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
49,100,35,BX 01,Bến xe buýt Sài Gòn,10.767676,106.689362,Quận 1,Phường Phạm Ngũ Lão,Bến xe,Lê Lai,Đang khai thác
49,100,7276,Q1 190,Tôn Thất Tùng,10.76767,106.690941,Quận 1,Phường Phạm Ngũ Lão,Trụ dừng,Phạm Ngũ Lão,Đang khai thác
49,100,7277,Q1 191,Nguyễn Thị Nghĩa,10.768788,106.693699,Quận 1,Phường Phạm Ngũ Lão,Trụ dừng,Phạm Ngũ Lão,Đang khai thác
49,100,7278,Q1 192,Trường Emst Thalmann,10.769504,106.695587,Quận 1,Phường Phạm Ngũ Lão,Nhà chờ,Phạm Ngũ Lão,Đang khai thác
49,100,120,Q1 124,Trường Ernst Thalmann,10.768772,106.695923,Quận 1,,Nhà chờ,Trần Hưng Đạo,Đang khai thác
49,100,3080,Q1 121,Trần Hưng Đạo,10.768434,106.695335,Quận 1,Phường Phạm Ngũ Lão,Nhà chờ,Nguyễn Thái Học,Đang khai thác
49,100,84,Q1 123,Ngã sáu Phù Đổng,10.770901,106.693833,Quận 1,Phường Bến Thành,Nhà chờ,Nguyễn Thị Nghĩa,Đang khai thác
49,100,1297,Q1 003,Trống Đồng,10.773046,106.690813,Quận 1,,Nhà chờ,Cách Mạng Tháng Tám,Đang khai thác
49,100,292,Q1 091,Sở Y Tế,10.774179,106.690158,Quận 1,,Nhà chờ,Nguyễn Thị Minh Khai,Đang khai thác
49,100,242,Q1 092,Nhà Văn Hóa Lao Động,10.777097,106.692757,Quận 1,,Nhà chờ,Nguyễn Thị Minh Khai,Đang khai thác
49,100,7589,Q3 120,Trường THCS Lê Quý Đôn,10.77889,106.693554,Quận 3,Phường 01,Nhà chờ,Lê Quý Đôn,Đang khai thác
49,100,2481,Q3 040,Nguyễn Đình Chiểu,10.780887,106.691391,Quận 3,,Nhà chờ,Lê Quý Đôn,Đang khai thác
49,100,2483,Q3 041,Nhà thiếu nhi thành phố,10.78357,106.688479,Quận 3,,Trụ dừng,Lê Quý Đôn,Đang khai thác
49,100,2491,Q3 102,Bảo tàng Phụ Nữ,10.783533,106.687514,Quận 3,,Trụ dừng,Võ Thị Sáu,Đang khai thác
49,100,2494,Q3 086,Ủy ban Quận 3,10.783424,106.686134,Quận 3,,Nhà chờ,Trần Quốc Thảo,Đã hủy
49,100,2485,Q3 087,Bệnh viện tai mũi họng,10.78467,106.683907,Quận 3,,Trụ dừng,Trần Quốc Thảo,Đang khai thác
49,100,449,Q3 042,Chợ Nguyễn Văn Trỗi,10.787041,106.679535,Quận 3,Phường 14,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2496,Q3 043,Trường tiểu học Trần Quang Diệu,10.787991,106.67775,Quận 3,Phường 14,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2487,Q3 044,Nhà thờ Vườn Xoài,10.789203,106.675572,Quận 3,Phường 14,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2497,QPN 039,Cổng xe lửa,10.791295,106.67244,Quận Phú Nhuận,,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2489,QPN 040,Nhà thờ Ba Chuông,10.793252,106.669762,Quận Phú Nhuận,,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2499,QTB 001,Trường Đại học Tài nguyên Môi trường,10.795373,106.666893,Quận Tân Bình,,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2492,QTB 002,Ngã tư Phạm Văn Hai,10.796459,106.665405,Quận Tân Bình,,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,100,2493,QTB 003,Cây Xăng dầu,10.798293,106.662994,Quận Tân Bình,,Nhà chờ,Lê Văn Sỹ,Đang khai thác
49,100,259,QTB 110,Siêu thị Maximark Cộng Hòa,10.801038,106.659168,Quận Tân Bình,,Ô sơn,Cộng Hòa,Đang khai thác
49,100,260,QTB 111,Nhà hát Quân Đội,10.801238,106.656754,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,100,262,QTB 113,Công ty Lô Hội,10.801728,106.651127,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,100,263,QTB 114,Ngã tư Hoàng Hoa Thám,10.802102,106.646953,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,100,264,QTB 115,Ngã ba Bình Giã,10.802276,106.644512,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,100,265,QTB 116,ETown,10.802571,106.640967,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,100,266,QTB 117,Thượng Uyển,10.806313,106.636192,Quận Tân Bình,,Nhà chờ,Cộng Hòa,Đang khai thác
49,100,268,QTB 075,Mũi tàu Cộng Hòa,10.808314,106.634638,Quận Tân Bình,,Trụ dừng,Trường Chinh,Đang khai thác
49,100,267,QTB 076,Ngã ba Chế Lan Viên,10.812204,106.633349,Quận Tân Bình,,Nhà chờ,Trường Chinh,Đang khai thác
49,100,2454,QTP 018,Cổng Khu công nghiệp Tân Bình,10.819528,106.629111,Quận Tân Phú,,Nhà chờ,Tây Thạnh,Đang khai thác
49,100,2651,QTP 019,Cây xăng Tây Thạnh,10.816451,106.625587,Quận Tân Phú,,Trụ dừng,Tây Thạnh,Đang khai thác
49,100,2920,QTP 020,Trạm Trường Tiểu Học Lê Lai,10.812615,106.622147,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Tây Thạnh,Đang khai thác
49,100,2921,QTP 021,Trạm Lê Trọng Tấn,10.809427,106.619133,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Tây Thạnh,Đang khai thác
49,100,3101,QTP 065,Trạm Kênh 19/5,10.809163,106.616302,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,100,3100,QTP 066,Trạm Đường CN 13,10.810217,106.61351,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,100,3103,QTP 067,Công Ty bánh Givral,10.812114,106.609673,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,100,2505,QBT 024,Gò Mây,10.814612,106.605427,Quận Bình Tân,Phường Bình Hưng Hòa,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,100,2521,QBT 023,Ngân hàng Á Châu,10.815971,106.603043,Quận Bình Tân,Phường Bình Hưng Hòa,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,100,2520,QBT 030,Công ty Bảo Châu,10.815697,106.594925,Quận Bình Tân,Phường Bình Hưng Hoà B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,100,2511,QBT 029,Nhà hàng Thịnh Phước,10.815518,106.592453,Quận Bình Tân,Phường Bình Hưng Hoà B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,100,2518,QBT 028,Công ty Gia Nguyễn,10.815318,106.589088,Quận Bình Tân,Phường Bình Hưng Hoà B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,100,2513,QBT 027,Công ty Thịnh Khang,10.815228,106.586555,Quận Bình Tân,Phường Bình Hưng Hoà B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,100,2516,QBT 026,Thép Quốc Thái,10.814812,106.58387,Quận Bình Tân,Phường Bình Hưng Hoà B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,100,2517,HBC 082,Ngã 5 Vĩnh Lộc,10.8138,106.58,Huyện Bình Chánh,Xã Vĩnh Lộc B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,100,2522,HBC 083,Trường tiểu học Vĩnh Lộc,10.813705,106.577409,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2523,HBC 084,Nhà hàng Suối Mơ,10.816166,106.57691,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2524,HBC 085,Đường Liên ấp 5-6,10.819127,106.576298,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2506,HBC 086,Tổ 11 xã Vĩnh Lộc,10.822405,106.575043,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2529,HBC 087,Công ty Đất Rồng,10.825634,106.57353,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2527,HBC 088,Bia Liệt sỹ,10.831562,106.570746,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2507,HBC 089,Bưu Điện,10.835977,106.56867,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2508,HBC 090,Bông Giấy,10.845161,106.565312,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,100,2510,HHM 013,Công ty Nam Khôi,10.85261,106.564175,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,100,2430,HHM 014,Công ty JSVINA,10.85467,106.563848,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,100,2429,HHM 015,Công ty Thiện Toàn,10.85927,106.563145,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,100,2536,HHM 016,Thép Việt Á,10.862973,106.562496,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,100,2269,HHM 191,Dương Công Khi,10.866108,106.562501,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Phan Văn Hớn,Đang khai thác
49,100,2426,BX 53,Xuân Thới Thượng,10.862499,106.564143,Huyện Hóc Môn,,Bến xe,Phan Văn Hớn,Đang khai thác
49,99,2426,BX 53,Xuân Thới Thượng,10.862499,106.564143,Huyện Hóc Môn,,Bến xe,Phan Văn Hớn,Đang khai thác
49,99,2220,HHM 190,Dương Công Khi,10.866166,106.562667,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Phan Văn Hớn,Đang khai thác
49,99,2519,HHM 009,Thép Việt Á,10.863305,106.562222,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,99,2428,HHM 010,Công ty Thiện Toàn,10.859544,106.562834,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,99,2427,HHM 011,Công ty JSVINA,10.855155,106.563628,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,99,2534,HHM 012,Công ty Nam Khôi,10.852858,106.564019,Huyện Hóc Môn,Xã Xuân Thới Thượng,Trụ dừng,Dương Công Khi,Đang khai thác
49,99,2432,HBC 091,Ngã tư Đồng Tiến,10.845045,106.565183,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2431,HBC 092,Bò Sữa,10.840703,106.566294,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Không có
49,99,2433,HBC 093,Bưu Điện,10.836004,106.568488,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2435,HBC 094,Bia liệt sỹ,10.830935,106.570854,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2434,HBC 095,Công ty Đất Rồng,10.825382,106.573391,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2437,HBC 096,Tổ 11 xã Vỉnh Lộc,10.822141,106.575032,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2436,HBC 097,Đường Liên ấp 5-6,10.818969,106.576186,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2440,HBC 098,Nhà hàng Suối Mơ,10.816266,106.576749,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2438,HBC 099,Trường tiểu học Vĩnh Lộc,10.813568,106.577307,Huyện Bình Chánh,,Trụ dừng,Quách Điêu,Đang khai thác
49,99,2439,HBC 081,Nguyễn Thị Tú,10.813832,106.580488,Huyện Bình Chánh,Xã Vĩnh Lộc B,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,99,2441,QBT 031,Thép Quốc Thái,10.814548,106.584091,Quận Bình Tân,,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,99,2443,QBT 032,Công ty Thịnh Khang,10.81497,106.586288,Quận Bình Tân,,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,99,2442,QBT 033,Cafe Gia Nguyễn,10.81516,106.589607,Quận Bình Tân,,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,99,2445,QBT 034,Nhà hàng tiệc cưới Thịnh Phước,10.815407,106.592563,Quận Bình Tân,,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,99,2444,QBT 035,Công ty Bảo Ngọc Châu,10.81555,106.594913,Quận Bình Tân,,Trụ dừng,Nguyễn Thị Tú,Đang khai thác
49,99,2447,QBT 022,Nguyễn Thị Tú,10.815718,106.602783,Quận Bình Tân,Phường Bình Hưng Hòa,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,99,2446,QBT 021,Từ bảo Nghi,10.814411,106.60495,Quận Bình Tân,Phường Bình Hưng Hòa,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,99,3153,QTP 068,Công Ty bánh Givral,10.811735,106.609238,Quận Tân Phú,Phường Sơn Kỳ,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,99,3156,QTP 069,Trạm Đường CN 13,10.809837,106.613106,Quận Tân Phú,Phường Sơn Kỳ,Nhà chờ,Lê Trọng Tấn,Đang khai thác
49,99,3155,QTP 070,Trạm Kênh 19/5,10.808721,106.615913,Quận Tân Phú,Phường Sơn Kỳ,Trụ dừng,Lê Trọng Tấn,Đang khai thác
49,99,2915,QTP 022,Trạm Đầu Tây Thạnh,10.809564,106.619434,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Tây Thạnh,Đang khai thác
49,99,2919,QTP 023,Trạm Trường Tiểu Học Lê Lai,10.812798,106.622345,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Tây Thạnh,Đang khai thác
49,99,2457,QTP 024,Cây xăng Tây Thạnh,10.816156,106.625565,Quận Tân Phú,Phường Tây Thạnh,Trụ dừng,Tây Thạnh,Đang khai thác
49,99,2916,QTP 025,Trạm Cổng KCN Tân Bình,10.819169,106.628945,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Tây Thạnh,Đang khai thác
49,99,173,QTP 011,Trạm KCN Tân Bình,10.819386,106.630615,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
49,99,176,QTP 012,Ngã 3 Chế Lan Viên,10.814455,106.632377,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
49,99,177,QTP 014,Trạm Đài Liệt Sỹ,10.808689,106.634019,Quận Tân Phú,Phường Tây Thạnh,Nhà chờ,Trường Chinh,Đang khai thác
49,99,178,QTB 118,Thượng Uyển,10.806144,106.636055,Quận Tân Bình,,Nhà chờ,Cộng Hòa,Đang khai thác
49,99,180,QTB 119,Ngã tư Tân Kỳ Tân Quý,10.803541,106.637887,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,99,181,QTB 120,ETown,10.802371,106.640253,Quận Tân Bình,,Nhà chờ,Cộng Hòa,Đang khai thác
49,99,179,QTB 121,Ngã ba Bình Giã,10.802055,106.644292,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,99,183,QTB 122,Công ty Lô Hội,10.801544,106.650413,Quận Tân Bình,,Nhà chờ,Cộng Hòa,Đang khai thác
49,99,182,QTB 123,Pico Plaza,10.801254,106.653637,Quận Tân Bình,,Nhà chờ,Cộng Hòa,Đang khai thác
49,99,185,QTB 124,Ngã ba Út tịch,10.800985,106.656679,Quận Tân Bình,,Trụ dừng,Cộng Hòa,Đang khai thác
49,99,184,QTB 125,Siêu thị Maximart Cộng Hòa,10.800833,106.658819,Quận Tân Bình,,Nhà chờ,Cộng Hòa,Đang khai thác
49,99,2458,QTB 004,Vòng xoay Ngã sáu Lê Văn Sỹ,10.798456,106.662569,Quận Tân Bình,,Nhà chờ,Lê Văn Sỹ,Đang khai thác
49,99,2456,QTB 005,Nhà thờ Tân Xa Châu,10.797228,106.664177,Quận Tân Bình,,Trụ dừng,Lê Văn Sỹ,Đang khai thác
49,99,2459,QTB 006,Ngã tư Phạm Văn Hai,10.796211,106.665512,Quận Tân Bình,,Nhà chờ,Lê Văn Sỹ,Đang khai thác
